,LineId,Time,Level,Content,EventId,EventTemplate
543,544,Sun Dec 04 07:13:09 2005,notice,jk2_init() Found child 315 in scoreboard slot 6,3e9c94f44ff32252d717544b2256666b,k2_init() Found <*> in scoreboard <*>
544,545,Sun Dec 04 07:13:10 2005,notice,jk2_init() Found child 316 in scoreboard slot 9,3e9c94f44ff32252d717544b2256666b,k2_init() Found <*> in scoreboard <*>
545,546,Sun Dec 04 07:13:36 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
546,547,Sun Dec 04 07:13:36 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
547,548,Sun Dec 04 07:13:36 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
548,549,Sun Dec 04 07:13:41 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
549,550,Sun Dec 04 07:13:41 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
550,551,Sun Dec 04 07:14:07 2005,notice,jk2_init() Found child 319 in scoreboard slot 7,3e9c94f44ff32252d717544b2256666b,k2_init() Found <*> in scoreboard <*>
551,552,Sun Dec 04 07:14:07 2005,notice,jk2_init() Found child 317 in scoreboard slot 10,3e9c94f44ff32252d717544b2256666b,k2_init() Found <*> in scoreboard <*>
552,553,Sun Dec 04 07:14:08 2005,notice,jk2_init() Found child 318 in scoreboard slot 8,3e9c94f44ff32252d717544b2256666b,k2_init() Found <*> in scoreboard <*>
553,554,Sun Dec 04 07:14:21 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
554,555,Sun Dec 04 07:14:29 2005,error,mod_jk child workerEnv in error state 7,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
555,556,Sun Dec 04 07:14:47 2005,notice,jk2_init() Found child 321 in scoreboard slot 9,3e9c94f44ff32252d717544b2256666b,k2_init() Found <*> in scoreboard <*>
556,557,Sun Dec 04 07:15:09 2005,notice,jk2_init() Found child 324 in scoreboard slot 11,3e9c94f44ff32252d717544b2256666b,k2_init() Found <*> in scoreboard <*>
557,558,Sun Dec 04 07:15:09 2005,notice,jk2_init() Found child 323 in scoreboard slot 8,3e9c94f44ff32252d717544b2256666b,k2_init() Found <*> in scoreboard <*>
558,559,Sun Dec 04 07:17:56 2005,notice,jk2_init() Found child 350 in scoreboard slot 9,3e9c94f44ff32252d717544b2256666b,k2_init() Found <*> in scoreboard <*>
559,560,Sun Dec 04 07:17:56 2005,notice,jk2_init() Found child 353 in scoreboard slot 12,3e9c94f44ff32252d717544b2256666b,k2_init() Found <*> in scoreboard <*>
560,561,Sun Dec 04 07:17:56 2005,notice,jk2_init() Found child 352 in scoreboard slot 11,3e9c94f44ff32252d717544b2256666b,k2_init() Found <*> in scoreboard <*>
561,562,Sun Dec 04 07:17:56 2005,notice,jk2_init() Found child 349 in scoreboard slot 8,3e9c94f44ff32252d717544b2256666b,k2_init() Found <*> in scoreboard <*>
562,563,Sun Dec 04 07:17:56 2005,notice,jk2_init() Found child 348 in scoreboard slot 7,3e9c94f44ff32252d717544b2256666b,k2_init() Found <*> in scoreboard <*>
563,564,Sun Dec 04 07:17:56 2005,notice,jk2_init() Found child 347 in scoreboard slot 6,3e9c94f44ff32252d717544b2256666b,k2_init() Found <*> in scoreboard <*>
564,565,Sun Dec 04 07:17:56 2005,notice,jk2_init() Found child 351 in scoreboard slot 10,3e9c94f44ff32252d717544b2256666b,k2_init() Found <*> in scoreboard <*>
565,566,Sun Dec 04 07:18:00 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
566,567,Sun Dec 04 07:18:00 2005,error,mod_jk child workerEnv in error state 7,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
567,568,Sun Dec 04 07:18:00 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
568,569,Sun Dec 04 07:18:00 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
569,570,Sun Dec 04 07:18:00 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
570,571,Sun Dec 04 07:18:00 2005,error,mod_jk child workerEnv in error state 7,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
571,572,Sun Dec 04 07:18:00 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
572,573,Sun Dec 04 07:18:00 2005,error,mod_jk child workerEnv in error state 8,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
573,574,Sun Dec 04 07:18:00 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
574,575,Sun Dec 04 07:18:00 2005,error,mod_jk child workerEnv in error state 7,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
575,576,Sun Dec 04 07:18:00 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
576,577,Sun Dec 04 07:18:00 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
577,578,Sun Dec 04 07:18:00 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
578,579,Sun Dec 04 07:18:00 2005,error,mod_jk child workerEnv in error state 7,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
579,580,Sun Dec 04 07:45:45 2005,error,[client 63.13.186.196] Directory index forbidden by rule: /var/www/html/,25512068f7ba660f2058275ba7a810fd,<*>196] Directory index forbidden by rule<*>
580,581,Sun Dec 04 08:54:17 2005,error,[client 147.31.138.75] Directory index forbidden by rule: /var/www/html/,c2821332557f7ccdf94358806369f7ce,<*>75] Directory index forbidden by rule<*>
581,582,Sun Dec 04 09:35:12 2005,error,[client 207.203.80.15] Directory index forbidden by rule: /var/www/html/,4f8524bded103bfb514c5b2f4a4d2212,<*>80<*>15] Directory index forbidden by rule<*>
582,583,Sun Dec 04 10:53:30 2005,error,[client 218.76.139.20] Directory index forbidden by rule: /var/www/html/,11345197481812b7f0fbb9c5d23c689f,<*>20] Directory index forbidden by rule<*>
583,584,Sun Dec 04 11:11:07 2005,error,[client 24.147.151.74] Directory index forbidden by rule: /var/www/html/,12089760bf0278024a729a2322361fe0,<*>74] Directory index forbidden by rule<*>
584,585,Sun Dec 04 11:33:18 2005,error,[client 211.141.93.88] Directory index forbidden by rule: /var/www/html/,ce56ce361a35fbc6995b6322607107ba,<*>88] Directory index forbidden by rule<*>
585,586,Sun Dec 04 11:42:43 2005,error,[client 216.127.124.16] Directory index forbidden by rule: /var/www/html/,560b79f5b060d3838816b56ce3cb34d3,<*>16] Directory index forbidden by rule<*>
586,587,Sun Dec 04 12:33:13 2005,error,[client 208.51.151.210] Directory index forbidden by rule: /var/www/html/,916810f304023831c0eb6868e525fc70,<*>210] Directory index forbidden by rule<*>
587,588,Sun Dec 04 13:32:32 2005,error,[client 65.68.235.27] Directory index forbidden by rule: /var/www/html/,14f1396e20ba060548409af3d395753b,<*>27] Directory index forbidden by rule<*>
588,589,Sun Dec 04 14:29:00 2005,error,[client 4.245.93.87] Directory index forbidden by rule: /var/www/html/,5a06afa8727fca49c995e75f23b79627,<*>87] Directory index forbidden by rule<*>
589,590,Sun Dec 04 15:18:36 2005,error,[client 67.154.58.130] Directory index forbidden by rule: /var/www/html/,3df822064cffabdc67dc41aa78b79d50,<*>130] Directory index forbidden by rule<*>
590,591,Sun Dec 04 15:59:01 2005,error,[client 24.83.37.136] Directory index forbidden by rule: /var/www/html/,e8c98b58f5b9ee4a607b4eb5ab3ef591,<*>136] Directory index forbidden by rule<*>
591,592,Sun Dec 04 16:24:03 2005,notice,jk2_init() Found child 1219 in scoreboard slot 6,7735a5cc2c66276812ff494e5966eca6,k2_init() Found <*>19 in scoreboard <*>
592,593,Sun Dec 04 16:24:05 2005,error,[client 58.225.62.140] Directory index forbidden by rule: /var/www/html/,5197b1057e13b65c8d9db39c6c5236f7,<*>140] Directory index forbidden by rule<*>
593,594,Sun Dec 04 16:24:06 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
594,595,Sun Dec 04 16:24:06 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
595,596,Sun Dec 04 16:31:07 2005,notice,jk2_init() Found child 1248 in scoreboard slot 7,19d2b6a91c0527f38364cbba9b5a9baa,k2_init() Found <*>48 in scoreboard <*>
596,597,Sun Dec 04 16:32:37 2005,notice,jk2_init() Found child 1253 in scoreboard slot 9,5212bd679119a5e9462dc148e438421f,k2_init() Found <*>53 in scoreboard <*>
597,598,Sun Dec 04 16:32:56 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
598,599,Sun Dec 04 16:32:56 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
599,600,Sun Dec 04 16:32:58 2005,notice,jk2_init() Found child 1254 in scoreboard slot 7,f4c618b225be52c991a0ba9eee62c3eb,k2_init() Found <*>54 in scoreboard <*>
600,601,Sun Dec 04 16:32:58 2005,notice,jk2_init() Found child 1256 in scoreboard slot 6,714d811d50ead4316bb91b71c65f1cd4,k2_init() Found <*>56 in scoreboard <*>
601,602,Sun Dec 04 16:32:58 2005,notice,jk2_init() Found child 1255 in scoreboard slot 8,d14456ecb968393f7c78802cf6f573ef,k2_init() Found <*>55 in scoreboard <*>
602,603,Sun Dec 04 16:32:58 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
603,604,Sun Dec 04 16:32:58 2005,error,mod_jk child workerEnv in error state 7,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
604,605,Sun Dec 04 16:32:58 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
605,606,Sun Dec 04 16:32:58 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
606,607,Sun Dec 04 16:32:58 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
607,608,Sun Dec 04 16:32:58 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
608,609,Sun Dec 04 16:35:49 2005,notice,jk2_init() Found child 1262 in scoreboard slot 9,eeddfeb5214ef0f271c5fd8b3119c485,k2_init() Found <*>62 in scoreboard <*>
609,610,Sun Dec 04 16:35:52 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
610,611,Sun Dec 04 16:35:52 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
611,612,Sun Dec 04 16:41:15 2005,notice,jk2_init() Found child 1275 in scoreboard slot 6,18ebe6920be640d3d52f806c1bc2dd55,k2_init() Found <*>75 in scoreboard <*>
612,613,Sun Dec 04 16:41:16 2005,notice,jk2_init() Found child 1276 in scoreboard slot 9,7c468ff45f0f16882108be80b109cba0,k2_init() Found <*>76 in scoreboard <*>
613,614,Sun Dec 04 16:41:22 2005,notice,jk2_init() Found child 1277 in scoreboard slot 7,338a33dfffa89182158f0d1c4e776953,k2_init() Found <*>77 in scoreboard <*>
614,615,Sun Dec 04 16:41:22 2005,notice,jk2_init() Found child 1278 in scoreboard slot 8,35d204c35b42332d294388e24f2f00e5,k2_init() Found <*>78 in scoreboard <*>
615,616,Sun Dec 04 16:41:22 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
616,617,Sun Dec 04 16:41:22 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
617,618,Sun Dec 04 16:41:22 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
618,619,Sun Dec 04 16:41:22 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
619,620,Sun Dec 04 16:41:22 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
620,621,Sun Dec 04 16:41:22 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
621,622,Sun Dec 04 16:41:22 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
622,623,Sun Dec 04 16:41:22 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
623,624,Sun Dec 04 16:45:52 2005,notice,jk2_init() Found child 1283 in scoreboard slot 6,d034996b2d6a01602fa38c5f1d997442,k2_init() Found <*>83 in scoreboard <*>
624,625,Sun Dec 04 16:45:52 2005,notice,jk2_init() Found child 1284 in scoreboard slot 9,aa71ba231b1a33c1478bc100a21c29df,k2_init() Found <*>84 in scoreboard <*>
625,626,Sun Dec 04 16:46:09 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
626,627,Sun Dec 04 16:46:13 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
627,628,Sun Dec 04 16:46:45 2005,notice,jk2_init() Found child 1288 in scoreboard slot 9,25692ae4972d9e727dc3c5b08796125c,k2_init() Found <*>88 in scoreboard <*>
628,629,Sun Dec 04 16:47:11 2005,notice,jk2_init() Found child 1291 in scoreboard slot 6,4ba61b74943138816480cb7cb593580f,k2_init() Found <*>91 in scoreboard <*>
629,630,Sun Dec 04 16:47:59 2005,notice,jk2_init() Found child 1296 in scoreboard slot 6,a5273d9fd19e492c61b80540b5742348,k2_init() Found <*>96 in scoreboard <*>
630,631,Sun Dec 04 16:47:59 2005,notice,jk2_init() Found child 1300 in scoreboard slot 10,3e9c94f44ff32252d717544b2256666b,k2_init() Found <*> in scoreboard <*>
631,632,Sun Dec 04 16:47:59 2005,notice,jk2_init() Found child 1298 in scoreboard slot 8,f272e8fbbf02fbebdf461b042156e08c,k2_init() Found <*>98 in scoreboard <*>
632,633,Sun Dec 04 16:47:59 2005,notice,jk2_init() Found child 1297 in scoreboard slot 7,03e7bd534ba6eab6986e4f1034895293,k2_init() Found <*>97 in scoreboard <*>
633,634,Sun Dec 04 16:47:59 2005,notice,jk2_init() Found child 1299 in scoreboard slot 9,d35fd1d82a500c192910552d17cca373,k2_init() Found <*>99 in scoreboard <*>
634,635,Sun Dec 04 16:48:01 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
635,636,Sun Dec 04 16:48:01 2005,error,mod_jk child workerEnv in error state 8,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
636,637,Sun Dec 04 16:48:01 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
637,638,Sun Dec 04 16:48:01 2005,error,mod_jk child workerEnv in error state 7,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
638,639,Sun Dec 04 16:48:01 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
639,640,Sun Dec 04 16:48:01 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
640,641,Sun Dec 04 16:48:01 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
641,642,Sun Dec 04 16:48:01 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
642,643,Sun Dec 04 16:48:01 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
643,644,Sun Dec 04 16:48:01 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
644,645,Sun Dec 04 16:50:53 2005,notice,jk2_init() Found child 1308 in scoreboard slot 6,0cbf33b0492119a4e44ecde1a39a4145,k2_init() Found <*>8 in scoreboard <*>
645,646,Sun Dec 04 16:50:53 2005,notice,jk2_init() Found child 1309 in scoreboard slot 7,dac36a1b8023f164b6b71464246409f6,k2_init() Found <*>9 in scoreboard <*>
646,647,Sun Dec 04 16:51:26 2005,notice,jk2_init() Found child 1313 in scoreboard slot 6,7ab5ceb364369fe8626f7fb61acfe230,k2_init() Found <*>13 in scoreboard <*>
647,648,Sun Dec 04 16:51:26 2005,notice,jk2_init() Found child 1312 in scoreboard slot 10,d6f23c136dd5760a7bab35b6f0d712ee,k2_init() Found <*>12 in scoreboard <*>
648,649,Sun Dec 04 16:52:34 2005,notice,jk2_init() Found child 1320 in scoreboard slot 8,43e63f6625c4a31d7ebd937ee244662e,k2_init() Found <*>20 in scoreboard <*>
649,650,Sun Dec 04 16:52:45 2005,notice,jk2_init() Found child 1321 in scoreboard slot 9,f07ba80b8e7209c40ce6f86a690fc3aa,k2_init() Found <*>21 in scoreboard <*>
650,651,Sun Dec 04 16:52:45 2005,notice,jk2_init() Found child 1322 in scoreboard slot 10,386d20bf7801a2b6973d6d1223e44f46,k2_init() Found <*>22 in scoreboard <*>
651,652,Sun Dec 04 16:52:45 2005,notice,jk2_init() Found child 1323 in scoreboard slot 6,de6f356f76e34010adeaf147a0d4f08f,k2_init() Found <*>23 in scoreboard <*>
652,653,Sun Dec 04 16:52:46 2005,notice,jk2_init() Found child 1324 in scoreboard slot 7,ff40df7f1a009621a3d9e9731905366d,k2_init() Found <*>24 in scoreboard <*>
653,654,Sun Dec 04 16:52:46 2005,notice,jk2_init() Found child 1325 in scoreboard slot 8,ffe0e0c653e500347a1c38b4b9b41eac,k2_init() Found <*>25 in scoreboard <*>
654,655,Sun Dec 04 16:52:49 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
655,656,Sun Dec 04 16:52:49 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
656,657,Sun Dec 04 16:52:49 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
657,658,Sun Dec 04 16:52:49 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
658,659,Sun Dec 04 16:52:49 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
659,660,Sun Dec 04 16:52:49 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
660,661,Sun Dec 04 16:52:49 2005,error,mod_jk child workerEnv in error state 7,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
661,662,Sun Dec 04 16:52:49 2005,error,mod_jk child workerEnv in error state 7,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
662,663,Sun Dec 04 16:52:49 2005,error,mod_jk child workerEnv in error state 8,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
663,664,Sun Dec 04 16:52:49 2005,error,mod_jk child workerEnv in error state 6,aa6d09039363bb96abea03e848907aed,_jk child workerEnv in error <*>
664,665,Sun Dec 04 16:55:54 2005,notice,jk2_init() Found child 1331 in scoreboard slot 10,9401c66c24312b7c0d01c387a89d01b4,k2_init() Found <*>31 in scoreboard <*>
665,666,Sun Dec 04 16:56:25 2005,notice,jk2_init() Found child 1338 in scoreboard slot 7,dc57503777f6233b0b8f4b372f15ff40,k2_init() Found <*>38 in scoreboard <*>
666,667,Sun Dec 04 16:56:25 2005,notice,jk2_init() Found child 1334 in scoreboard slot 8,c9019a72d08ebb87084f1abe4f1dc74f,k2_init() Found <*>34 in scoreboard <*>
667,668,Sun Dec 04 16:56:25 2005,notice,jk2_init() Found child 1336 in scoreboard slot 10,34b9276b87d340c6a09ce536763c69b5,k2_init() Found <*>36 in scoreboard <*>
668,669,Sun Dec 04 16:56:25 2005,notice,jk2_init() Found child 1337 in scoreboard slot 6,02fdbdd77cbc5ad40367517a1ad192dc,k2_init() Found <*>37 in scoreboard <*>
669,670,Sun Dec 04 16:56:25 2005,notice,jk2_init() Found child 1335 in scoreboard slot 9,1f08908dc51f922a450a852731b0dcee,k2_init() Found <*>35 in scoreboard <*>
670,671,Sun Dec 04 16:56:27 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,985e90836552295eb4ea9a12fa004429,Env.init() <*>
